id_fakta,id_waktu,kode_saham,harga_pembukaan,harga_penutupan,harga_tertinggi,harga_terendah,volume_transaksi
81,20200503,IHSG,0.5521739130434782,0.574660633484163,0.5707964601769913,0.5770925110132158,101235000.0
82,20200603,IHSG,0.5130434782608695,0.5384615384615384,0.5309734513274338,0.5550660792951542,86476000.0
83,20200903,IHSG,0.4391304347826088,0.4253393665158372,0.4557522123893807,0.4625550660792951,109347300.0
84,20201003,IHSG,0.4043478260869566,0.4208144796380092,0.4557522123893807,0.4537444933920705,119718000.0
85,20201103,IHSG,0.3999999999999999,0.3800904977375566,0.3938053097345133,0.4052863436123347,115486900.0
86,20201203,IHSG,0.3260869565217392,0.339366515837104,0.3761061946902655,0.3612334801762115,84363800.0
87,20200313,IHSG,0.3304347826086957,0.339366515837104,0.3185840707964602,0.3788546255506607,0.0
88,20200316,IHSG,0.3260869565217392,0.2714932126696832,0.3141592920353984,0.3127753303964759,115972300.0
89,20200317,IHSG,0.2652173913043478,0.1719457013574661,0.252212389380531,0.2158590308370044,150122700.0
90,20200318,IHSG,0.1999999999999999,0.1131221719457014,0.2168141592920354,0.1277533039647578,150147300.0
91,20200319,IHSG,0.1130434782608695,0.0271493212669682,0.0973451327433629,0.0748898678414098,138987300.0
92,20200320,IHSG,0.0478260869565216,0.1447963800904977,0.1769911504424779,0.0,267694700.0
93,20200323,IHSG,0.1434782608695652,0.0542986425339366,0.1283185840707965,0.1013215859030838,86157200.0
94,20200324,IHSG,0.0652173913043479,0.0271493212669682,0.1283185840707965,0.0528634361233481,243778900.0
95,20200326,IHSG,0.0,0.1900452488687783,0.2168141592920354,0.0440528634361234,267369500.0
96,20200327,IHSG,0.2173913043478261,0.2398190045248869,0.3008849557522124,0.2643171806167401,200952500.0
97,20200330,IHSG,0.2217391304347826,0.2624434389140271,0.2610619469026549,0.1894273127753304,134474300.0
98,20200331,IHSG,0.2739130434782608,0.2714932126696832,0.3141592920353984,0.2951541850220264,151302900.0
99,20200104,IHSG,0.2739130434782608,0.244343891402715,0.2699115044247788,0.2599118942731277,104550600.0
100,20200204,IHSG,0.2391304347826086,0.2579185520361991,0.2389380530973452,0.2511013215859032,92893600.0
101,20200304,IHSG,0.2608695652173913,0.2895927601809954,0.2787610619469027,0.2951541850220264,83469200.0
102,20200604,IHSG,0.317391304347826,0.3484162895927601,0.3274336283185841,0.3215859030837004,115495000.0
103,20200704,IHSG,0.3652173913043479,0.2986425339366517,0.4026548672566372,0.3303964757709252,166425600.0
104,20200804,IHSG,0.291304347826087,0.248868778280543,0.2787610619469027,0.2643171806167401,124553900.0
105,20200904,IHSG,0.2434782608695651,0.2533936651583711,0.2610619469026549,0.2555066079295156,122622400.0
106,20200413,IHSG,0.2565217391304348,0.2805429864253393,0.2831858407079646,0.2995594713656388,45469500.0
107,20200414,IHSG,0.2826086956521738,0.3076923076923077,0.2920353982300885,0.3127753303964759,79114600.0
108,20200415,IHSG,0.3043478260869565,0.248868778280543,0.3141592920353984,0.2819383259911895,69832000.0
109,20200416,IHSG,0.2434782608695651,0.1990950226244344,0.2300884955752213,0.2422907488986784,109582500.0
110,20200417,IHSG,0.2173913043478261,0.3031674208144797,0.2920353982300885,0.2643171806167401,127860400.0
111,20200420,IHSG,0.3130434782608695,0.2533936651583711,0.3008849557522124,0.2951541850220264,77306900.0
112,20200421,IHSG,0.2478260869565216,0.2307692307692306,0.2389380530973452,0.2643171806167401,43239400.0
113,20200422,IHSG,0.2173913043478261,0.2714932126696832,0.3008849557522124,0.2555066079295156,126278300.0
114,20200423,IHSG,0.2826086956521738,0.2307692307692306,0.2876106194690266,0.2731277533039648,117391500.0
115,20200424,IHSG,0.2391304347826086,0.2398190045248869,0.252212389380531,0.2775330396475772,84061400.0
116,20200427,IHSG,0.2478260869565216,0.2669683257918552,0.2699115044247788,0.2863436123348017,85475400.0
117,20200428,IHSG,0.2695652173913043,0.2714932126696832,0.2699115044247788,0.3039647577092512,80212700.0
118,20200429,IHSG,0.2826086956521738,0.3574660633484164,0.3539823008849558,0.2863436123348017,154902100.0
119,20200430,IHSG,0.3695652173913044,0.4253393665158372,0.420353982300885,0.3964757709251102,163170100.0
120,20200405,IHSG,0.3695652173913044,0.343891402714932,0.3584070796460177,0.3568281938325991,108988600.0
121,20200505,IHSG,0.3347826086956522,0.343891402714932,0.3539823008849558,0.3832599118942731,74036700.0
122,20200605,IHSG,0.3260869565217392,0.3076923076923077,0.3318584070796462,0.3392070484581499,86395000.0
123,20200805,IHSG,0.3130434782608695,0.2850678733031673,0.3097345132743363,0.3083700440528635,143584400.0
124,20201105,IHSG,0.291304347826087,0.2986425339366517,0.2920353982300885,0.3348017621145375,58473100.0
125,20201205,IHSG,0.3130434782608695,0.2669683257918552,0.3008849557522124,0.2863436123348017,138978700.0
126,20200513,IHSG,0.2608695652173913,0.2714932126696832,0.2566371681415931,0.2775330396475772,73238700.0
127,20200514,IHSG,0.2434782608695651,0.2307692307692306,0.2433628318584071,0.2687224669603524,101581300.0
128,20200515,IHSG,0.2391304347826086,0.244343891402715,0.2389380530973452,0.2511013215859032,114753900.0
129,20200518,IHSG,0.2391304347826086,0.2986425339366517,0.2787610619469027,0.2863436123348017,108828800.0
130,20200519,IHSG,0.3043478260869565,0.3212669683257919,0.3274336283185841,0.3524229074889868,97387100.0
131,20200520,IHSG,0.2826086956521738,0.2805429864253393,0.2964601769911505,0.3215859030837004,76086600.0
132,20200526,IHSG,0.2608695652173913,0.3122171945701358,0.3053097345132745,0.2995594713656388,105792900.0
133,20200527,IHSG,0.3043478260869565,0.2760180995475113,0.3008849557522124,0.3083700440528635,128693900.0
134,20200528,IHSG,0.2739130434782608,0.2579185520361991,0.2743362831858407,0.2995594713656388,177385100.0
135,20200529,IHSG,0.2391304347826086,0.2669683257918552,0.2477876106194692,0.2775330396475772,276092100.0
136,20200206,IHSG,0.2652173913043478,0.3122171945701358,0.3008849557522124,0.2951541850220264,174790600.0
137,20200306,IHSG,0.317391304347826,0.3303167420814479,0.3230088495575223,0.343612334801762,216200900.0
138,20200406,IHSG,0.3347826086956522,0.334841628959276,0.3539823008849558,0.3524229074889868,167708600.0
139,20200506,IHSG,0.3521739130434782,0.3031674208144797,0.3407079646017701,0.3303964757709252,188420700.0
140,20200806,IHSG,0.3043478260869565,0.3031674208144797,0.3097345132743363,0.3392070484581499,221641600.0
141,20200906,IHSG,0.3043478260869565,0.2624434389140271,0.3008849557522124,0.3039647577092512,171214500.0
142,20201006,IHSG,0.2608695652173913,0.248868778280543,0.265486725663717,0.2863436123348017,263483700.0
143,20201106,IHSG,0.2478260869565216,0.2352941176470589,0.2477876106194692,0.2687224669603524,175767800.0
144,20201206,IHSG,0.2304347826086956,0.2126696832579185,0.2168141592920354,0.2290748898678413,260087300.0
145,20200615,IHSG,0.2217391304347826,0.2398190045248869,0.2477876106194692,0.2555066079295156,241625700.0
146,20200616,IHSG,0.2608695652173913,0.2895927601809954,0.2787610619469027,0.2995594713656388,194424800.0
147,20200617,IHSG,0.2869565217391305,0.2941176470588236,0.2831858407079646,0.3039647577092512,177784900.0
148,20200618,IHSG,0.2869565217391305,0.3257918552036199,0.336283185840708,0.3215859030837004,235586600.0
149,20200619,IHSG,0.3260869565217392,0.3257918552036199,0.3318584070796462,0.3524229074889868,227358800.0
150,20200622,IHSG,0.3217391304347825,0.2895927601809954,0.3141592920353984,0.3215859030837004,159776500.0
151,20200623,IHSG,0.2826086956521738,0.2579185520361991,0.2699115044247788,0.2951541850220264,167271000.0
152,20200624,IHSG,0.2608695652173913,0.2805429864253393,0.2831858407079646,0.3039647577092512,170895600.0
153,20200625,IHSG,0.2652173913043478,0.2714932126696832,0.2787610619469027,0.3039647577092512,100882600.0
154,20200626,IHSG,0.2782608695652173,0.2850678733031673,0.2787610619469027,0.3215859030837004,100784500.0
155,20200629,IHSG,0.2826086956521738,0.2805429864253393,0.2920353982300885,0.3127753303964759,156613200.0
156,20200630,IHSG,0.2347826086956521,0.2217194570135746,0.2256637168141593,0.2643171806167401,258068400.0
157,20200107,IHSG,0.2260869565217391,0.2171945701357465,0.2256637168141593,0.2466960352422908,148037400.0
158,20200207,IHSG,0.2130434782608696,0.2624434389140271,0.2433628318584071,0.2599118942731277,178357900.0
159,20200307,IHSG,0.2608695652173913,0.2533936651583711,0.2610619469026549,0.2907488986784141,102033100.0
160,20200607,IHSG,0.2521739130434783,0.2217194570135746,0.2477876106194692,0.2599118942731277,248572600.0
161,20200707,IHSG,0.2217391304347826,0.2533936651583711,0.2345132743362832,0.2643171806167401,169104200.0
162,20200807,IHSG,0.2521739130434783,0.2669683257918552,0.252212389380531,0.2907488986784141,158166300.0
163,20200907,IHSG,0.2695652173913043,0.248868778280543,0.265486725663717,0.2907488986784141,125940800.0
164,20201007,IHSG,0.2434782608695651,0.248868778280543,0.2389380530973452,0.2863436123348017,95422400.0
165,20200713,IHSG,0.2478260869565216,0.2398190045248869,0.2389380530973452,0.2775330396475772,77733900.0
166,20200714,IHSG,0.2391304347826086,0.2352941176470589,0.2300884955752213,0.2731277533039648,111442600.0
167,20200715,IHSG,0.2478260869565216,0.2398190045248869,0.2389380530973452,0.2775330396475772,102304100.0
168,20200716,IHSG,0.2347826086956521,0.244343891402715,0.2300884955752213,0.2775330396475772,91951000.0
169,20200717,IHSG,0.2391304347826086,0.2262443438914026,0.2300884955752213,0.2687224669603524,112416300.0
170,20200720,IHSG,0.2304347826086956,0.2262443438914026,0.2168141592920354,0.2599118942731277,64735500.0
171,20200721,IHSG,0.2173913043478261,0.2262443438914026,0.2300884955752213,0.2643171806167401,101283800.0
172,20200722,IHSG,0.2260869565217391,0.2307692307692306,0.2212389380530974,0.2687224669603524,69462100.0
173,20200723,IHSG,0.2260869565217391,0.2307692307692306,0.2212389380530974,0.2687224669603524,70482100.0
174,20200724,IHSG,0.2304347826086956,0.2081447963800904,0.2168141592920354,0.2511013215859032,137265100.0
175,20200727,IHSG,0.2043478260869564,0.2171945701357465,0.2035398230088496,0.2511013215859032,58708800.0
176,20200728,IHSG,0.2173913043478261,0.2081447963800904,0.2035398230088496,0.2466960352422908,102705300.0
177,20200729,IHSG,0.2086956521739129,0.1990950226244344,0.2035398230088496,0.2422907488986784,114352000.0
178,20200730,IHSG,0.2130434782608696,0.2217194570135746,0.2035398230088496,0.2422907488986784,95785000.0
179,20200308,IHSG,0.2217391304347826,0.1628959276018098,0.2079646017699115,0.1762114537444934,255659800.0
180,20200408,IHSG,0.1826086956521739,0.1764705882352941,0.168141592920354,0.2070484581497797,96018000.0
181,20200508,IHSG,0.1782608695652174,0.2081447963800904,0.1991150442477876,0.2070484581497797,120719100.0
182,20200608,IHSG,0.2173913043478261,0.2081447963800904,0.2035398230088496,0.2422907488986784,71699000.0
183,20200708,IHSG,0.2043478260869564,0.1900452488687783,0.1946902654867257,0.2290748898678413,78347200.0
184,20201008,IHSG,0.1956521739130434,0.1855203619909502,0.1902654867256639,0.2290748898678413,65485400.0
185,20201108,IHSG,0.1869565217391304,0.1674208144796378,0.18141592920354,0.2114537444933921,175693000.0
186,20201208,IHSG,0.1652173913043477,0.1764705882352941,0.1637168141592921,0.2070484581497797,110934800.0
187,20200813,IHSG,0.1739130434782609,0.2036199095022624,0.1902654867256639,0.2202643171806168,160906600.0
188,20200814,IHSG,0.2043478260869564,0.2126696832579185,0.1991150442477876,0.2422907488986784,93007500.0
189,20200818,IHSG,0.2086956521739129,0.2217194570135746,0.2079646017699115,0.2422907488986784,139358500.0
190,20200819,IHSG,0.2173913043478261,0.1990950226244344,0.2035398230088496,0.2422907488986784,103980600.0
191,20200824,IHSG,0.1999999999999999,0.1990950226244344,0.1902654867256639,0.2378854625550661,76713900.0
192,20200825,IHSG,0.1999999999999999,0.1900452488687783,0.1858407079646018,0.2334801762114537,100013600.0
193,20200826,IHSG,0.1869565217391304,0.2081447963800904,0.2035398230088496,0.2334801762114537,122465300.0
194,20200827,IHSG,0.2043478260869564,0.1945701357466063,0.1991150442477876,0.2290748898678413,102787800.0
195,20200828,IHSG,0.1913043478260869,0.1809954751131222,0.1769911504424779,0.2158590308370044,160569500.0
196,20200831,IHSG,0.1782608695652174,0.1357466063348416,0.1725663716814161,0.1806167400881057,204261100.0
197,20200109,IHSG,0.1521739130434782,0.1538461538461537,0.1415929203539823,0.1806167400881057,90565400.0
198,20200209,IHSG,0.1521739130434782,0.1764705882352941,0.168141592920354,0.1982378854625552,107589800.0
199,20200309,IHSG,0.1739130434782609,0.1538461538461537,0.1637168141592921,0.1894273127753304,123106100.0
200,20200409,IHSG,0.1304347826086955,0.1357466063348416,0.1327433628318584,0.171806167400881,143569100.0
201,20200709,IHSG,0.1391304347826087,0.1538461538461537,0.1415929203539823,0.1850220264317181,62206600.0
202,20200809,IHSG,0.1478260869565217,0.1357466063348416,0.1371681415929204,0.1806167400881057,80068200.0
203,20200909,IHSG,0.1304347826086955,0.1085972850678733,0.1194690265486726,0.1541850220264317,108397400.0
204,20201009,IHSG,0.108695652173913,0.0633484162895927,0.0929203539823009,0.0748898678414098,287496300.0
205,20201109,IHSG,0.0521739130434781,0.1131221719457014,0.1106194690265487,0.0881057268722467,197756800.0
206,20200914,IHSG,0.1217391304347825,0.1493212669683257,0.1327433628318584,0.1629955947136565,127562700.0
207,20200915,IHSG,0.1478260869565217,0.1221719457013575,0.1371681415929204,0.1585903083700441,106215900.0
208,20200916,IHSG,0.1130434782608695,0.1040723981900451,0.1061946902654868,0.1409691629955949,68113400.0
209,20200917,IHSG,0.1130434782608695,0.1176470588235294,0.1150442477876108,0.145374449339207,97257400.0
210,20200918,IHSG,0.1304347826086955,0.1493212669683257,0.1327433628318584,0.171806167400881,162116700.0
211,20200921,IHSG,0.1478260869565217,0.1131221719457014,0.1415929203539823,0.1541850220264317,100305100.0
212,20200922,IHSG,0.1043478260869565,0.099547511312217,0.0973451327433629,0.1321585903083701,75891600.0
213,20200923,IHSG,0.0956521739130435,0.1085972850678733,0.0973451327433629,0.1277533039647578,85953300.0
214,20200924,IHSG,0.0869565217391303,0.0769230769230768,0.0752212389380531,0.1145374449339206,74516800.0
215,20200925,IHSG,0.0739130434782608,0.0588235294117647,0.0663716814159292,0.0969162995594714,180968900.0
216,20200928,IHSG,0.0695652173913043,0.0452488687782803,0.0619469026548673,0.092511013215859,89256700.0
217,20200929,IHSG,0.0608695652173914,0.0316742081447962,0.0442477876106195,0.0792951541850221,155853900.0
218,20200930,IHSG,0.0347826086956521,0.0,0.0265486725663717,0.039647577092511,235611600.0
219,20200110,IHSG,0.0217391304347827,0.0859728506787329,0.0752212389380531,0.066079295154185,225006000.0
220,20200210,IHSG,0.0869565217391303,0.0542986425339366,0.0707964601769912,0.0881057268722467,140161900.0
221,20200510,IHSG,0.0608695652173914,0.0407239819004523,0.0530973451327434,0.0837004405286345,124720200.0
222,20200610,IHSG,0.0565217391304346,0.0407239819004523,0.0486725663716816,0.0748898678414098,148977400.0
223,20200710,IHSG,0.0434782608695651,0.0452488687782803,0.0353982300884956,0.0748898678414098,110186000.0
224,20200810,IHSG,0.0521739130434781,0.0633484162895927,0.0575221238938055,0.0881057268722467,154587800.0
225,20200910,IHSG,0.0695652173913043,0.0769230769230768,0.0707964601769912,0.1101321585903085,109122300.0
226,20201210,IHSG,0.0869565217391303,0.0769230769230768,0.0752212389380531,0.1145374449339206,77479100.0
227,20201013,IHSG,0.0782608695652173,0.0769230769230768,0.0663716814159292,0.1013215859030838,97205500.0
228,20201014,IHSG,0.0782608695652173,0.1131221719457014,0.1061946902654868,0.1145374449339206,183236500.0
229,20201015,IHSG,0.108695652173913,0.099547511312217,0.1150442477876108,0.1365638766519825,138462900.0
230,20201016,IHSG,0.1,0.0859728506787329,0.084070796460177,0.118942731277533,135175000.0
231,20201019,IHSG,0.108695652173913,0.0678733031674208,0.0973451327433629,0.1145374449339206,187840500.0
232,20201020,IHSG,0.0695652173913043,0.0497737556561086,0.0663716814159292,0.0969162995594714,168211100.0
233,20201021,IHSG,0.0565217391304346,0.0542986425339366,0.0530973451327434,0.0969162995594714,142146300.0
234,20201022,IHSG,0.0521739130434781,0.0633484162895927,0.0575221238938055,0.0881057268722467,257179400.0
235,20201023,IHSG,0.0695652173913043,0.0316742081447962,0.0575221238938055,0.0792951541850221,166356000.0
236,20201026,IHSG,0.0347826086956521,0.0407239819004523,0.0398230088495576,0.0792951541850221,97523200.0
237,20201027,IHSG,0.0391304347826086,0.0271493212669682,0.0442477876106195,0.0748898678414098,146366600.0
238,20200211,IHSG,0.0173913043478259,0.0,0.0132743362831859,0.0440528634361234,391510600.0
239,20200311,IHSG,0.0086956521739129,0.009049773755656,0.0,0.039647577092511,188874000.0
240,20200411,IHSG,0.0217391304347827,0.009049773755656,0.0221238938053098,0.0572687224669603,150678200.0
241,20200511,IHSG,0.0347826086956521,0.095022624434389,0.0973451327433629,0.0748898678414098,369260400.0
242,20200611,IHSG,0.108695652173913,0.1221719457013575,0.1106194690265487,0.1321585903083701,243865800.0
243,20200911,IHSG,0.1347826086956522,0.1447963800904977,0.1371681415929204,0.171806167400881,208192700.0
244,20201011,IHSG,0.1739130434782609,0.1357466063348416,0.1592920353982301,0.1806167400881057,195337300.0
245,20201111,IHSG,0.1521739130434782,0.2352941176470589,0.2256637168141593,0.1894273127753304,480530200.0
246,20201211,IHSG,0.2304347826086956,0.2171945701357465,0.2168141592920354,0.2466960352422908,169609900.0
247,20201113,IHSG,0.1999999999999999,0.1945701357466063,0.1858407079646018,0.2202643171806168,186708800.0
248,20201116,IHSG,0.2130434782608696,0.2307692307692306,0.2256637168141593,0.2511013215859032,206145500.0
249,20201117,IHSG,0.2391304347826086,0.2986425339366517,0.3008849557522124,0.2863436123348017,527501800.0
250,20201118,IHSG,0.2826086956521738,0.2805429864253393,0.2920353982300885,0.3127753303964759,239122600.0
251,20201119,IHSG,0.2608695652173913,0.2760180995475113,0.2787610619469027,0.3039647577092512,185558800.0
252,20201120,IHSG,0.2782608695652173,0.2986425339366517,0.3008849557522124,0.3215859030837004,211892500.0
253,20201123,IHSG,0.2956521739130435,0.343891402714932,0.3318584070796462,0.3392070484581499,260752200.0
254,20201124,IHSG,0.3478260869565217,0.3574660633484164,0.3495575221238938,0.3876651982378855,207503900.0
255,20201125,IHSG,0.3565217391304347,0.3257918552036199,0.3539823008849558,0.3656387665198239,253156200.0
256,20201126,IHSG,0.317391304347826,0.4117647058823529,0.3938053097345133,0.3656387665198239,374185400.0
257,20201127,IHSG,0.4043478260869566,0.4072398190045249,0.4026548672566372,0.4273127753303966,163651600.0
258,20201130,IHSG,0.3956521739130434,0.3031674208144797,0.3893805309734515,0.3392070484581499,624142600.0
259,20200112,IHSG,0.2956521739130435,0.3076923076923077,0.3230088495575223,0.3127753303964759,277929200.0
260,20200212,IHSG,0.3130434782608695,0.3484162895927601,0.3274336283185841,0.3480176211453744,187276600.0
261,20200312,IHSG,0.3391304347826087,0.334841628959276,0.3407079646017701,0.3656387665198239,121434200.0
262,20200412,IHSG,0.3130434782608695,0.3122171945701358,0.3053097345132745,0.3348017621145375,170418900.0
263,20200712,IHSG,0.317391304347826,0.3484162895927601,0.3274336283185841,0.3568281938325991,175436900.0
264,20200812,IHSG,0.3478260869565217,0.334841628959276,0.336283185840708,0.3700440528634363,113775100.0
265,20201012,IHSG,0.3130434782608695,0.3167420814479638,0.3097345132743363,0.3524229074889868,229380200.0
266,20201112,IHSG,0.3130434782608695,0.3257918552036199,0.3274336283185841,0.3524229074889868,154365400.0
267,20201214,IHSG,0.3260869565217392,0.343891402714932,0.3318584070796462,0.3524229074889868,281474900.0
268,20201215,IHSG,0.3347826086956522,0.4027149321266968,0.3982300884955754,0.3700440528634363,410175700.0
269,20201216,IHSG,0.4130434782608696,0.4751131221719457,0.4646017699115046,0.4625550660792951,455088400.0
270,20201217,IHSG,0.4608695652173913,0.4434389140271494,0.4557522123893807,0.4713656387665198,249797800.0
271,20201218,IHSG,0.4130434782608696,0.4298642533936653,0.420353982300885,0.4625550660792951,187856600.0
272,20201221,IHSG,0.4260869565217391,0.4343891402714933,0.4513274336283186,0.4669603524229074,267970200.0
273,20201222,IHSG,0.4130434782608696,0.3619909502262444,0.420353982300885,0.3920704845814978,311860000.0
274,20201223,IHSG,0.3478260869565217,0.343891402714932,0.3672566371681416,0.3480176211453744,240067600.0
275,20201228,IHSG,0.3565217391304347,0.3936651583710407,0.3849557522123894,0.3656387665198239,178138100.0
276,20201229,IHSG,0.4130434782608696,0.3891402714932127,0.415929203539823,0.4185022026431718,184525500.0
277,20201230,IHSG,0.3782608695652174,0.339366515837104,0.3672566371681416,0.3788546255506607,150844500.0
278,20210401,IHSG,0.3347826086956522,0.4208144796380092,0.4026548672566372,0.3788546255506607,165339800.0
279,20210501,IHSG,0.4043478260869566,0.4117647058823529,0.3938053097345133,0.4273127753303966,157800700.0
280,20210601,IHSG,0.3999999999999999,0.3665158371040725,0.3982300884955754,0.3876651982378855,177877900.0
281,20210701,IHSG,0.3652173913043479,0.3755656108597286,0.3805309734513276,0.4096916299559471,140221900.0
282,20210801,IHSG,0.3913043478260869,0.4570135746606335,0.4557522123893807,0.4361233480176211,492643700.0
283,20211101,IHSG,0.4521739130434783,0.4705882352941176,0.4646017699115046,0.4933920704845814,271231200.0
284,20211201,IHSG,0.4565217391304348,0.4298642533936653,0.4557522123893807,0.4625550660792951,189779500.0
285,20210113,IHSG,0.4347826086956521,0.4162895927601809,0.4247787610619469,0.4449339207048458,162329300.0
286,20210114,IHSG,0.4043478260869566,0.4253393665158372,0.4424778761061947,0.4493392070484582,187448400.0
287,20210115,IHSG,0.4173913043478261,0.4162895927601809,0.420353982300885,0.4405286343612334,133304300.0
288,20210118,IHSG,0.4043478260869566,0.4027149321266968,0.4115044247787611,0.4317180616740087,138913100.0
289,20210119,IHSG,0.3999999999999999,0.3846153846153847,0.3982300884955754,0.4052863436123347,144100700.0
290,20210120,IHSG,0.3782608695652174,0.4117647058823529,0.3938053097345133,0.4096916299559471,116098100.0
291,20210121,IHSG,0.4130434782608696,0.4162895927601809,0.4115044247787611,0.4449339207048458,81801900.0
292,20210122,IHSG,0.3782608695652174,0.3755656108597286,0.3761061946902655,0.4008810572687223,165024200.0
293,20210125,IHSG,0.3565217391304347,0.3665158371040725,0.3628318584070797,0.3788546255506607,118131800.0
294,20210126,IHSG,0.3521739130434782,0.3167420814479638,0.3539823008849558,0.3568281938325991,111414500.0
295,20210127,IHSG,0.3434782608695652,0.3710407239819005,0.3495575221238938,0.3568281938325991,159144700.0
296,20210128,IHSG,0.317391304347826,0.3076923076923077,0.3274336283185841,0.343612334801762,142648800.0
297,20210129,IHSG,0.3217391304347825,0.248868778280543,0.3097345132743363,0.2907488986784141,191915100.0
298,20210102,IHSG,0.2521739130434783,0.3031674208144797,0.2920353982300885,0.2599118942731277,133929600.0
299,20210202,IHSG,0.3260869565217392,0.3212669683257919,0.3274336283185841,0.3524229074889868,114734600.0
300,20210302,IHSG,0.3043478260869565,0.3076923076923077,0.3274336283185841,0.3392070484581499,86433900.0
301,20210402,IHSG,0.3130434782608695,0.3303167420814479,0.3274336283185841,0.3568281938325991,80319500.0
302,20210502,IHSG,0.3347826086956522,0.3303167420814479,0.3230088495575223,0.3612334801762115,52630500.0
303,20210802,IHSG,0.3260869565217392,0.3257918552036199,0.3451327433628319,0.3612334801762115,96635600.0
304,20210902,IHSG,0.3043478260869565,0.2895927601809954,0.3141592920353984,0.3215859030837004,157479200.0
305,20211002,IHSG,0.2739130434782608,0.2850678733031673,0.2787610619469027,0.3127753303964759,125221400.0
306,20211102,IHSG,0.291304347826087,0.2850678733031673,0.2831858407079646,0.3171806167400881,79940700.0
307,20210215,IHSG,0.2826086956521738,0.2986425339366517,0.2964601769911505,0.3303964757709252,88883300.0
308,20210216,IHSG,0.2826086956521738,0.2941176470588236,0.2920353982300885,0.3259911894273128,82026300.0
309,20210217,IHSG,0.291304347826087,0.2669683257918552,0.2920353982300885,0.3039647577092512,121105300.0
310,20210218,IHSG,0.2782608695652173,0.2805429864253393,0.3008849557522124,0.3215859030837004,151200300.0
311,20210219,IHSG,0.2739130434782608,0.2941176470588236,0.2787610619469027,0.3171806167400881,63214600.0
312,20210222,IHSG,0.2869565217391305,0.2760180995475113,0.2876106194690266,0.3171806167400881,100425500.0
313,20210223,IHSG,0.2826086956521738,0.4117647058823529,0.3938053097345133,0.3303964757709252,354966200.0
314,20210224,IHSG,0.4086956521739131,0.4162895927601809,0.4247787610619469,0.4449339207048458,303017100.0
315,20210225,IHSG,0.4173913043478261,0.4208144796380092,0.4336283185840708,0.4405286343612334,226833000.0
316,20210226,IHSG,0.3913043478260869,0.4208144796380092,0.4070796460176993,0.4229074889867842,230007700.0
317,20210103,IHSG,0.4086956521739131,0.4208144796380092,0.4070796460176993,0.4493392070484582,91513500.0
318,20210203,IHSG,0.4086956521739131,0.4072398190045249,0.4026548672566372,0.4361233480176211,169061400.0
319,20210303,IHSG,0.4043478260869566,0.3981900452488688,0.3938053097345133,0.4273127753303966,82610700.0
320,20210403,IHSG,0.3782608695652174,0.3619909502262444,0.3716814159292037,0.3964757709251102,142322100.0
321,20210503,IHSG,0.3434782608695652,0.343891402714932,0.3451327433628319,0.3832599118942731,128546000.0
322,20210803,IHSG,0.3521739130434782,0.3529411764705881,0.3584070796460177,0.3876651982378855,80094900.0
323,20210903,IHSG,0.3565217391304347,0.3303167420814479,0.3539823008849558,0.3656387665198239,110090800.0
324,20211003,IHSG,0.3434782608695652,0.3800904977375566,0.3672566371681416,0.3788546255506607,91631900.0
325,20211203,IHSG,0.3869565217391304,0.4027149321266968,0.3938053097345133,0.4317180616740087,100195200.0
326,20210315,IHSG,0.3869565217391304,0.3710407239819005,0.3805309734513276,0.4096916299559471,50077300.0
327,20210316,IHSG,0.3695652173913044,0.3619909502262444,0.3628318584070797,0.4008810572687223,60111200.0
328,20210317,IHSG,0.3739130434782609,0.3755656108597286,0.3716814159292037,0.4052863436123347,61701400.0
329,20210318,IHSG,0.3913043478260869,0.4027149321266968,0.3938053097345133,0.4317180616740087,101896400.0
330,20210319,IHSG,0.3739130434782609,0.3981900452488688,0.3761061946902655,0.4096916299559471,140000000.0
331,20210322,IHSG,0.3869565217391304,0.3710407239819005,0.3761061946902655,0.4096916299559471,53870300.0
332,20210323,IHSG,0.3652173913043479,0.3619909502262444,0.3672566371681416,0.3964757709251102,55323200.0
333,20210324,IHSG,0.3347826086956522,0.3665158371040725,0.3539823008849558,0.3832599118942731,67173200.0
334,20210325,IHSG,0.3695652173913044,0.3846153846153847,0.3716814159292037,0.4096916299559471,107607200.0
335,20210326,IHSG,0.3739130434782609,0.4208144796380092,0.4026548672566372,0.4140969162995594,106810400.0
336,20210329,IHSG,0.3999999999999999,0.3846153846153847,0.3982300884955754,0.4185022026431718,72214100.0
337,20210330,IHSG,0.3782608695652174,0.3710407239819005,0.3716814159292037,0.4008810572687223,66491800.0
338,20210331,IHSG,0.3608695652173912,0.3891402714932127,0.3672566371681416,0.3876651982378855,134671900.0
339,20210104,IHSG,0.3652173913043479,0.3755656108597286,0.3761061946902655,0.4096916299559471,73332000.0
340,20210504,IHSG,0.3826086956521739,0.3710407239819005,0.3716814159292037,0.4052863436123347,36029200.0
341,20210604,IHSG,0.3695652173913044,0.3665158371040725,0.3628318584070797,0.4052863436123347,40566400.0
342,20210704,IHSG,0.3739130434782609,0.3800904977375566,0.3716814159292037,0.4096916299559471,84754300.0
343,20210804,IHSG,0.3608695652173912,0.3755656108597286,0.3584070796460177,0.4096916299559471,59079700.0
344,20210904,IHSG,0.3652173913043479,0.3619909502262444,0.3539823008849558,0.4008810572687223,56861400.0
